     1.500     2.000     3.250     1.750     1.000    51.000     6.000     7.000    10.000    -0.040     1.054    -0.014     0.001
     1.000     1.250     2.500     1.000     1.333    26.000     4.000     3.000     3.000    -0.040     1.054    -0.014     0.001
     1.500     1.750     3.000     2.250     2.333    48.000     5.000     5.000    66.000     1.128    -0.080    -0.026    -0.022
     1.750     1.000     4.000     1.000     1.667    26.000     4.000     2.500     4.000    -0.040     1.054    -0.014     0.001
     1.750     1.250     3.750     1.250     2.667    33.000     4.000     1.000    15.000    -0.040     1.054    -0.014     0.001
     1.000     1.000     3.750     2.000     1.000    58.000     5.000     4.000     4.000    -0.040     1.054    -0.014     0.001
     1.750     2.000     2.500     1.000     1.000    58.000     4.000    15.000    21.000    -0.040     1.054    -0.014     0.001
     1.000     2.250     2.750     1.500     1.000    63.000     4.000     3.000     4.000    -0.040     1.054    -0.014     0.001
     2.000     1.750     1.000     1.250     1.667    51.000     5.000     1.000    12.000    -0.040     1.054    -0.014     0.001
     2.750     1.750     3.500     1.000     1.333    58.000     4.000    10.000     4.000    -0.040     1.054    -0.014     0.001
     2.250     1.250     1.500     1.250     1.000    56.000     6.000    14.000     5.000    -0.040     1.054    -0.014     0.001
     5.000     5.000     3.500     1.250     1.667    27.000     5.000     4.000    10.000    -0.180    -0.120     1.296     0.003
     2.000     2.750     2.500     1.500     1.667    25.000     4.000     4.000     6.000    -0.040     1.054    -0.014     0.001
     3.500     1.500     3.500     1.000     1.333    32.000     5.000    12.000    20.000    -0.040     1.054    -0.014     0.001
     2.250     3.750     3.000     1.500     1.000    30.000     4.000    12.000    49.000    -0.180    -0.120     1.296     0.003
     3.750     3.750     3.250     2.500     1.333    60.000     4.000    16.000    70.000     1.128    -0.080    -0.026    -0.022
     2.000     2.250     3.000     1.750     1.333    54.000     4.000     4.500     7.000    -0.040     1.054    -0.014     0.001
     4.250     5.000     4.000     3.000     1.000    23.000     4.000     5.000    21.000    -0.113     0.008     0.003     1.102
     3.250     4.000     2.500     2.250     1.000    22.000     4.000     6.000     5.000     1.128    -0.080    -0.026    -0.022
     2.750     2.000     2.750     1.000     1.000    27.000     5.000     4.500     5.000    -0.040     1.054    -0.014     0.001
     1.000     2.000     3.750     2.250     1.333    29.000     4.000     3.000    10.000     1.128    -0.080    -0.026    -0.022
     2.500     2.000     3.000     2.000     2.000    29.000     4.000     5.000    14.000     1.128    -0.080    -0.026    -0.022
     4.250     4.500     3.000     3.250     1.000    23.000     4.000    10.000    10.000    -0.113     0.008     0.003     1.102
     2.000     2.000     3.000     1.000     1.000    54.000     3.000     6.000     6.000    -0.040     1.054    -0.014     0.001
     1.750     1.750     2.500     1.250     1.000    39.000     4.000    13.000    17.000    -0.040     1.054    -0.014     0.001
     1.250     2.250     2.000     1.750     1.000    59.000     4.000    38.000    49.000    -0.040     1.054    -0.014     0.001
     1.000     1.000     2.250     1.000     1.000    50.000     4.000    15.000     6.000    -0.040     1.054    -0.014     0.001
     3.250     2.750     2.750     2.250     1.000    55.000     4.000    14.000     9.000     1.128    -0.080    -0.026    -0.022
     2.000     1.000     2.500     1.000     5.000    24.000     5.000     3.000    12.000    -0.040     1.054    -0.014     0.001
     1.750     3.500     2.250     2.250     1.000    22.000     4.000     2.500    12.000     1.128    -0.080    -0.026    -0.022
     2.500     4.000     4.000     1.750     1.667    53.000     4.000     4.000    16.000    -0.180    -0.120     1.296     0.003
     2.000     2.000     2.250     1.000     1.333    60.000     4.000     1.000     9.000    -0.040     1.054    -0.014     0.001
     1.750     3.000     2.750     1.250     1.667    59.000     4.000    33.000    25.000    -0.040     1.054    -0.014     0.001
     3.000     3.250     3.000     1.000     1.000    45.000     3.000    10.000    25.000    -0.180    -0.120     1.296     0.003
     3.500     2.500     2.500     1.500     1.000    58.000     4.000    22.000     6.000    -0.040     1.054    -0.014     0.001
     3.250     1.000     1.250     1.000     1.000    59.000     5.000    25.000     5.000    -0.040     1.054    -0.014     0.001
     2.750     2.250     4.000     1.750     1.333    23.000     4.000     9.000    15.000     1.128    -0.080    -0.026    -0.022
     3.750     4.000     3.500     3.000     1.000    33.000     4.000     5.000    10.000    -0.113     0.008     0.003     1.102
     1.500     1.500     2.750     1.750     1.000    46.000     5.000     2.000     3.000    -0.040     1.054    -0.014     0.001
     1.000     1.250     2.000     1.000     1.333    49.000     5.000     3.000    16.000    -0.040     1.054    -0.014     0.001
     3.000     3.000     3.250     2.000     3.333    22.000     4.000     1.500    30.000     1.128    -0.080    -0.026    -0.022
     3.250     3.250     3.250     3.750     1.000    26.000     5.000     4.000     7.000    -0.113     0.008     0.003     1.102
     2.750     3.750     3.000     3.000     1.000    24.000     5.000     1.000    10.000     1.128    -0.080    -0.026    -0.022
     1.000     1.250     3.250     1.000     1.000    60.000     4.000    12.000    25.000    -0.040     1.054    -0.014     0.001
     1.500     2.750     2.000     1.500     1.000    34.000     4.000     6.000     3.000    -0.040     1.054    -0.014     0.001
     2.750     3.250     2.750     1.750     1.333    32.000     5.000     5.000     3.000    -0.180    -0.120     1.296     0.003
     2.250     1.500     2.250     2.000     1.000    34.000     4.000     4.000     3.000    -0.040     1.054    -0.014     0.001
     1.250     1.500     3.750     3.500     1.000    34.000     5.000     4.000     4.000     1.128    -0.080    -0.026    -0.022
     2.250     3.250     2.500     2.250     1.000    47.000     5.000    14.000     6.000     1.128    -0.080    -0.026    -0.022
     1.500     1.500     2.750     1.250     2.333    46.000     4.000    20.000     3.000    -0.040     1.054    -0.014     0.001
     3.500     5.000     3.750     4.000     1.000    30.000     4.000    15.000    30.000    -0.113     0.008     0.003     1.102
     1.250     3.000     2.500     2.500     1.000    56.000     4.000    12.000    11.000     1.128    -0.080    -0.026    -0.022
     2.000     3.500     4.000     2.500     1.333    42.000     5.000     2.000     6.000     1.128    -0.080    -0.026    -0.022
     1.000     2.500     2.500     1.500     1.000    50.000     5.000    20.000    17.000    -0.040     1.054    -0.014     0.001
     2.500     1.750     2.750     1.750     2.000    43.000     3.000    17.000     3.000    -0.040     1.054    -0.014     0.001
     2.250     1.750     2.000     1.000     1.000    55.000     4.000    33.000    14.000    -0.040     1.054    -0.014     0.001
     3.750     3.250     3.500     1.500     1.667    54.000     5.000    12.000     3.000    -0.180    -0.120     1.296     0.003
     3.250     2.250     2.000     2.250     1.333    55.000     4.000    30.000    25.000     1.128    -0.080    -0.026    -0.022
     4.000     1.750     4.000     2.750     1.000    29.000     6.000     4.000     6.000     1.128    -0.080    -0.026    -0.022
     3.000     1.500     3.000     1.000     1.000    52.000     4.000    25.000     3.000    -0.040     1.054    -0.014     0.001
     3.750     4.500     3.500     1.750     1.000    27.000     5.000    12.000    15.000    -0.180    -0.120     1.296     0.003
     1.250     1.750     3.250     1.250     1.000    34.000     3.000    14.000    16.000    -0.040     1.054    -0.014     0.001
     2.250     2.000     2.750     1.500     1.000    54.000     5.000     4.000     5.000    -0.040     1.054    -0.014     0.001
     2.750     1.500     2.250     1.000     1.333    60.000     4.000     7.000     6.000    -0.040     1.054    -0.014     0.001
     2.750     1.250     3.250     1.250     1.000    28.000     4.000     8.000    68.000    -0.040     1.054    -0.014     0.001
     2.250     1.500     2.750     1.000     1.000    60.000     4.000     2.500     4.000    -0.040     1.054    -0.014     0.001
     2.500     1.500     2.750     1.500     1.667    25.000     6.000     0.100     4.000    -0.040     1.054    -0.014     0.001
     4.250     2.000     2.750     2.500     2.000    29.000     5.000     2.000     4.000     1.128    -0.080    -0.026    -0.022
     1.000     1.500     2.000     1.000     1.000    62.000     5.000    20.000     7.000    -0.040     1.054    -0.014     0.001
     1.000     2.000     1.500     1.250     1.333    33.000     4.000     9.000     7.000    -0.040     1.054    -0.014     0.001
     1.000     1.000     2.250     1.500     1.000    30.000     5.000     7.000     5.000    -0.040     1.054    -0.014     0.001
     1.500     1.500     2.500     2.000     1.333    47.000     4.000     7.000    20.000    -0.040     1.054    -0.014     0.001
     2.750     2.500     3.500     1.250     1.333    59.000     5.000    20.000    20.000    -0.040     1.054    -0.014     0.001
     1.000     1.000     1.750     1.000     1.000    48.000     6.000    12.000    10.000    -0.040     1.054    -0.014     0.001
     4.500     4.750     2.750     4.250     2.000    20.000     4.000     1.000    30.000    -0.113     0.008     0.003     1.102
     2.000     3.000     4.250     1.250     2.000    27.000     6.000     4.000     5.000    -0.180    -0.120     1.296     0.003
     2.750     1.750     3.000     1.250     1.000    23.000     5.000     3.000    25.000    -0.040     1.054    -0.014     0.001
     3.500     3.750     4.000     3.000     1.333    48.000     5.000     7.000     1.000    -0.113     0.008     0.003     1.102
     2.000     4.750     3.250     1.000     1.333    61.000     5.000    20.000     3.000    -0.180    -0.120     1.296     0.003
     1.000     2.250     3.500     1.750     1.000    44.000     5.000    13.000     3.000    -0.040     1.054    -0.014     0.001
     3.250     3.750     2.500     1.000     1.333    34.000     4.000    13.000     4.000    -0.180    -0.120     1.296     0.003
     1.500     2.750     2.250     1.250     1.000    41.000     4.000    10.000     8.000    -0.040     1.054    -0.014     0.001
     2.500     1.250     3.250     1.250     1.000    48.000     6.000     0.000    14.000    -0.040     1.054    -0.014     0.001
     1.000     1.500     3.250     1.000     1.000    50.000     5.000    10.000     8.000    -0.040     1.054    -0.014     0.001
     2.500     2.000     4.250     3.500     1.333    53.000     6.000    22.000     5.000     1.128    -0.080    -0.026    -0.022
     1.500     1.000     3.000     1.000     1.333    55.000     5.000    20.000     7.000    -0.040     1.054    -0.014     0.001
     2.250     2.500     3.750     2.250     1.000    57.000     6.000     2.000     6.000     1.128    -0.080    -0.026    -0.022
     1.500     1.000     4.000     2.500     1.000    34.000     4.000     5.000     4.000     1.128    -0.080    -0.026    -0.022
     1.750     3.000     3.750     1.750     1.000    46.000     5.000     6.000     8.000    -0.180    -0.120     1.296     0.003
     2.500     4.000     3.000     1.000     1.000    26.000     5.000     2.500     3.000    -0.180    -0.120     1.296     0.003
     1.000     1.250     1.750     1.250     1.000    38.000     4.000    14.000    19.000    -0.040     1.054    -0.014     0.001
     1.500     1.000     3.750     1.750     1.000    39.000     5.000    15.000    25.000    -0.040     1.054    -0.014     0.001
     1.000     2.750     3.000     2.000     1.667    35.000     4.000    16.000    70.000    -0.040     1.054    -0.014     0.001
     2.750     1.750     2.750     2.000     2.000    22.000     4.000     1.000    30.000    -0.040     1.054    -0.014     0.001
     3.000     2.250     3.250     1.250     2.667    32.000     5.000     3.000     6.000    -0.040     1.054    -0.014     0.001
     5.000     3.250     4.000     4.000     4.000    23.000     3.000    10.000    30.000    -0.113     0.008     0.003     1.102
     2.500     1.000     2.750     1.000     4.333    22.000     3.000     4.000     5.000    -0.040     1.054    -0.014     0.001
     3.250     2.250     3.750     2.500     1.000    51.000     3.000    31.000     5.000     1.128    -0.080    -0.026    -0.022
     1.250     1.250     3.000     2.250     2.000    28.000     4.000     3.000     9.000    -0.040     1.054    -0.014     0.001
     1.750     1.000     3.500     2.500     1.667    58.000     4.000    15.000    23.000     1.128    -0.080    -0.026    -0.022
     3.000     2.500     2.750     1.250     1.000    48.000     4.000     8.000     3.000    -0.040     1.054    -0.014     0.001
     4.250     2.000     3.000     2.750     1.000    52.000     4.000    10.000     4.000     1.128    -0.080    -0.026    -0.022
     4.000     3.250     2.500     3.250     2.000    24.000     4.000     1.000    30.000    -0.113     0.008     0.003     1.102
     1.000     1.500     3.500     1.000     1.000    49.000     4.000     7.000    16.000    -0.040     1.054    -0.014     0.001
     3.500     3.750     3.750     4.250     2.000    34.000     4.000    10.000    18.000    -0.113     0.008     0.003     1.102
     1.500     1.500     3.000     1.000     1.000    29.000     4.000     4.000     9.000    -0.040     1.054    -0.014     0.001
     2.250     3.250     4.000     1.500     1.667    35.000     4.000     5.000     4.000    -0.180    -0.120     1.296     0.003
     1.500     3.250     3.250     2.750     2.000    22.000     4.000     4.000     4.000     1.128    -0.080    -0.026    -0.022
     1.500     3.000     3.750     1.000     2.000    22.000     4.000     5.000     3.000    -0.040     1.054    -0.014     0.001
     1.000     1.000     2.000     1.000     1.000    32.000     4.000     7.000     8.000    -0.040     1.054    -0.014     0.001
     2.000     2.000     2.250     1.000     1.000    64.000     4.000    46.000     6.000    -0.040     1.054    -0.014     0.001
     1.750     3.250     2.500     1.000     2.000    35.000     5.000     6.000     6.000    -0.040     1.054    -0.014     0.001
     1.000     1.750     2.000     1.000     1.333    47.000     4.000    18.000     8.000    -0.040     1.054    -0.014     0.001
     3.000     3.500     3.500     2.250     1.000    43.000     5.000     4.000    11.000     1.128    -0.080    -0.026    -0.022
     1.250     1.250     3.750     1.250     1.000    55.000     4.000    13.000     8.000    -0.040     1.054    -0.014     0.001
     1.250     1.750     2.750     2.250     1.333    40.000     5.000     5.000    12.000    -0.040     1.054    -0.014     0.001
     1.750     1.500     3.000     1.000     1.000    60.000     4.000    18.000     9.000    -0.040     1.054    -0.014     0.001
     2.250     3.250     3.500     2.250     1.000    51.000     4.000     5.000    45.000     1.128    -0.080    -0.026    -0.022
     2.500     1.250     4.000     1.750     1.000    51.000     3.000     7.000    20.000    -0.040     1.054    -0.014     0.001
     3.000     2.000     4.000     4.000     1.000    36.000     4.000    15.000    14.000    -0.113     0.008     0.003     1.102
     1.500     1.000     2.750     1.000     1.667    53.000     5.000    18.000     3.000    -0.040     1.054    -0.014     0.001
     1.500     1.500     2.250     1.000     1.000    43.000     5.000     1.000    14.000    -0.040     1.054    -0.014     0.001
     1.500     2.000     2.750     1.000     1.333    40.000     3.000     2.000     8.000    -0.040     1.054    -0.014     0.001
     2.000     5.000     3.000     1.750     1.333    54.000     5.000     5.000    35.000    -0.180    -0.120     1.296     0.003
     1.000     2.000     3.250     1.250     1.333    40.000     4.000     4.000     3.000    -0.040     1.054    -0.014     0.001
     3.500     3.750     3.000     2.750     1.000    53.000     3.000    30.000    15.000     1.128    -0.080    -0.026    -0.022
     3.500     2.000     3.750     1.000     1.333    27.000     2.000     8.000    50.000    -0.040     1.054    -0.014     0.001
     1.250     2.250     2.750     1.000     1.333    53.000     4.000     2.000     6.000    -0.040     1.054    -0.014     0.001
     4.000     4.000     4.000     4.000     3.000    23.000     4.000     1.000     2.000    -0.113     0.008     0.003     1.102
     1.500     5.000     4.750     2.250     1.333    33.000     5.000     7.000    10.000    -0.180    -0.120     1.296     0.003
     1.000     3.250     2.750     1.000     1.667    29.000     6.000     3.000     4.000    -0.040     1.054    -0.014     0.001
     1.500     1.000     2.250     1.000     1.000    50.000     4.000     8.000    35.000    -0.040     1.054    -0.014     0.001
     2.500     2.750     3.750     1.500     1.000    29.000     4.000     5.500     5.000    -0.040     1.054    -0.014     0.001
     2.000     2.000     3.250     2.750     1.667    26.000     4.000     2.000     3.000     1.128    -0.080    -0.026    -0.022
     2.750     3.000     3.000     2.750     1.667    31.000     3.000     2.000     3.000     1.128    -0.080    -0.026    -0.022
     3.250     2.500     2.750     3.000     1.667    34.000     4.000     6.000     3.000     1.128    -0.080    -0.026    -0.022
     1.000     2.250     3.500     1.500     2.333    27.000     4.000     1.500     3.000    -0.040     1.054    -0.014     0.001
     1.500     2.000     2.750     1.250     1.333    59.000     5.000     2.000    25.000    -0.040     1.054    -0.014     0.001
     1.000     1.750     3.500     1.500     1.333    53.000     5.000    20.000    15.000    -0.040     1.054    -0.014     0.001
     3.250     2.750     3.750     1.750     1.667    60.000     5.000     4.000    12.000     1.128    -0.080    -0.026    -0.022
     1.500     2.000     1.500     1.250     1.667    52.000     5.000     1.000    10.000    -0.040     1.054    -0.014     0.001
     2.250     2.250     3.000     2.250     1.667    30.000     6.000     4.500    27.000     1.128    -0.080    -0.026    -0.022
     1.000     1.250     2.500     2.250     1.333    32.000     5.000     4.500    27.000    -0.040     1.054    -0.014     0.001
     1.000     1.750     3.750     1.250     1.667    52.000     4.000    22.000    65.000    -0.040     1.054    -0.014     0.001
     1.000     1.750     2.000     1.250     1.000    59.000     4.000    35.000     8.000    -0.040     1.054    -0.014     0.001
     1.000     1.500     1.750     1.250     1.333    45.000     4.000    12.000    12.000    -0.040     1.054    -0.014     0.001
     1.000     1.000     1.000     1.000     1.333    44.000     4.000     7.000    10.000    -0.040     1.054    -0.014     0.001
     1.750     1.000     2.750     1.000     1.333    58.000     5.000     9.000     7.000    -0.040     1.054    -0.014     0.001
     3.000     1.750     4.250     2.250     2.333    27.000     4.000     8.000    14.000     1.128    -0.080    -0.026    -0.022
     1.000     1.750     2.500     1.250     1.000    58.000     4.000     5.000    54.000    -0.040     1.054    -0.014     0.001
     3.750     3.000     3.250     2.750     1.667    36.000     4.000     2.500     3.000     1.128    -0.080    -0.026    -0.022
     4.000     4.000     4.000     4.000     1.000    56.000     3.000    40.000     6.000    -0.113     0.008     0.003     1.102
     1.500     1.500     2.500     1.000     1.667    50.000     4.000    23.000     6.000    -0.040     1.054    -0.014     0.001
     1.750     2.000     3.000     1.000     1.333    54.000     4.000     6.000     5.000    -0.040     1.054    -0.014     0.001
     2.250     1.000     2.000     1.000     1.000    56.000     3.000     7.000     6.000    -0.040     1.054    -0.014     0.001
     2.000     1.250     3.250     1.000     1.000    49.000     4.000    16.000     8.000    -0.040     1.054    -0.014     0.001
     1.750     1.750     3.750     1.750     1.667    58.000     3.000    42.000     5.000    -0.040     1.054    -0.014     0.001
     1.000     1.500     2.750     1.000     1.000    41.000     5.000     9.000     3.000    -0.040     1.054    -0.014     0.001
     1.000     1.250     3.000     1.000     1.000    31.000     4.000     3.000    12.000    -0.040     1.054    -0.014     0.001
     2.500     1.000     4.250     1.000     1.000    49.000     5.000    13.000     7.000    -0.040     1.054    -0.014     0.001
     1.500     2.000     2.250     1.000     1.333    49.000     6.000     6.000    22.000    -0.040     1.054    -0.014     0.001
     3.500     3.250     3.750     3.750     1.000    33.000     5.000     5.000     3.000    -0.113     0.008     0.003     1.102
     4.000     4.250     3.750     3.750     3.000    22.000     5.000     1.000    13.000    -0.113     0.008     0.003     1.102
     1.000     1.000     3.250     1.250     1.000    57.000     5.000     8.000    10.000    -0.040     1.054    -0.014     0.001
     1.500     3.000     3.750     1.000     1.333    35.000     4.000     4.000     5.000    -0.040     1.054    -0.014     0.001
     1.000     1.250     2.000     1.000     1.000    36.000     5.000    11.000     6.000    -0.040     1.054    -0.014     0.001
     3.000     2.250     3.250     2.750     2.000    35.000     5.000     5.000     1.000     1.128    -0.080    -0.026    -0.022
     2.250     2.500     3.750     2.750     1.333    60.000     6.000    20.000    30.000     1.128    -0.080    -0.026    -0.022
     2.750     2.250     2.750     1.250     1.667    40.000     4.000     1.500     9.000    -0.040     1.054    -0.014     0.001
     1.000     1.000     1.000     1.000     1.000    45.000     3.000    10.000     3.000    -0.040     1.054    -0.014     0.001
     1.500     1.500     3.250     1.750     2.000    58.000     4.000     9.000     3.000    -0.040     1.054    -0.014     0.001
     1.000     1.000     1.500     1.000     1.667    38.000     4.000     8.500     4.000    -0.040     1.054    -0.014     0.001
     1.000     1.000     1.000     1.000     1.333    41.000     4.000     3.000     4.000    -0.040     1.054    -0.014     0.001
     2.500     3.000     3.750     3.500     1.333    23.000     4.000     4.000     5.000    -0.113     0.008     0.003     1.102
     1.250     1.000     3.250     1.000     2.000    54.000     4.000    30.000     5.000    -0.040     1.054    -0.014     0.001
     1.500     1.500     2.500     1.750     1.000    31.000     4.000     5.000     3.000    -0.040     1.054    -0.014     0.001
     1.750     2.000     3.750     1.000     1.333    53.000     4.000     5.000     8.000    -0.040     1.054    -0.014     0.001
     2.000     3.000     2.750     1.750     1.000    65.000     4.000    39.000    12.000    -0.040     1.054    -0.014     0.001
     1.000     2.000     2.750     1.000     1.333    51.000     5.000    10.000    20.000    -0.040     1.054    -0.014     0.001
     2.000     1.000     3.500     1.500     2.000    61.000     4.000     3.000    10.000    -0.040     1.054    -0.014     0.001
     4.000     4.000     4.000     4.000     1.000    51.000     4.000     2.000    14.000    -0.113     0.008     0.003     1.102
     1.500     1.000     2.250     1.000     1.000    54.000     4.000    28.000    45.000    -0.040     1.054    -0.014     0.001
     3.250     1.500     3.000     2.750     1.333    37.000     5.000     1.000    25.000     1.128    -0.080    -0.026    -0.022
     1.250     2.250     2.750     1.250     1.333    60.000     5.000     7.000    17.000    -0.040     1.054    -0.014     0.001
     2.000     1.000     3.000     1.000     1.000    22.000     5.000     2.000    10.000    -0.040     1.054    -0.014     0.001
     2.000     2.500     2.500     1.250     1.333    54.000     4.000     2.000    19.000    -0.040     1.054    -0.014     0.001
     1.500     1.750     2.000     1.250     1.333    53.000     4.000    15.000     7.000    -0.040     1.054    -0.014     0.001
     3.250     1.000     3.000     1.000     2.000    26.000     6.000     2.000     4.000    -0.040     1.054    -0.014     0.001
     1.250     1.000     2.250     2.000     1.333    58.000     5.000    16.000     5.000    -0.040     1.054    -0.014     0.001
     1.000     1.000     2.750     1.750     1.000    55.000     3.000    25.000     9.000    -0.040     1.054    -0.014     0.001
     2.750     1.000     2.250     1.000     1.000    49.000     4.000     2.000     4.000    -0.040     1.054    -0.014     0.001
     3.750     2.500     2.750     1.000     1.667    56.000     6.000    21.000    25.000    -0.040     1.054    -0.014     0.001
     2.000     1.000     3.000     1.000     1.000    25.000     4.000     3.000     4.000    -0.040     1.054    -0.014     0.001
     2.500     4.000     4.000     1.250     3.667    26.000     2.000     5.000     6.000    -0.180    -0.120     1.296     0.003
     1.000     1.250     2.000     1.500     1.333    54.000     5.000     4.000    15.000    -0.040     1.054    -0.014     0.001
     1.750     2.250     2.250     1.750     1.000    29.000     4.000     6.000     4.000    -0.040     1.054    -0.014     0.001
     3.250     3.250     3.250     3.000     4.333    36.000     4.000     2.000    50.000     1.128    -0.080    -0.026    -0.022
     1.500     1.500     4.000     1.500     1.000    45.000     6.000     5.000    10.000    -0.040     1.054    -0.014     0.001
     2.500     3.500     2.500     1.250     1.000    25.000     4.000     5.000    65.000    -0.180    -0.120     1.296     0.003
     1.000     1.000     3.500     1.750     1.667    54.000     4.000    20.000    14.000    -0.040     1.054    -0.014     0.001
     1.000     1.250     2.750     1.000     1.000    42.000     4.000     1.000    10.000    -0.040     1.054    -0.014     0.001
     1.500     1.750     4.250     1.750     1.667    48.000     5.000     2.000     6.000    -0.040     1.054    -0.014     0.001
     4.000     3.000     3.250     2.250     1.667    24.000     4.000     5.000     4.000     1.128    -0.080    -0.026    -0.022
     5.000     4.250     3.750     3.750     1.000    26.000     4.000     8.000     6.000    -0.113     0.008     0.003     1.102
     3.000     2.000     4.250     2.000     2.667    23.000     3.000     1.500     8.000     1.128    -0.080    -0.026    -0.022
     1.500     1.500     3.750     1.000     1.333    40.000     5.000     6.000     4.000    -0.040     1.054    -0.014     0.001
     2.750     1.750     3.000     1.250     1.333    59.000     6.000     3.000     7.000    -0.040     1.054    -0.014     0.001
     1.750     1.250     3.500     1.250     1.000    49.000     5.000     2.000     4.000    -0.040     1.054    -0.014     0.001
     3.750     2.000     4.250     1.250     1.667    22.000     3.000     6.000    11.000    -0.040     1.054    -0.014     0.001
     2.750     1.000     3.500     1.000     1.000    60.000     3.000    35.000    17.000    -0.040     1.054    -0.014     0.001
     3.250     2.000     3.500     2.500     1.333    53.000     3.000    23.000     4.000     1.128    -0.080    -0.026    -0.022
     2.000     3.750     4.750     3.000     1.000    51.000     5.000    15.000    11.000     1.128    -0.080    -0.026    -0.022
     1.500     1.500     1.750     1.250     1.000    53.000     4.000    31.000     7.000    -0.040     1.054    -0.014     0.001
     2.750     2.500     3.250     1.000     1.000    21.000     5.000     1.000     2.000    -0.040     1.054    -0.014     0.001
     2.750     4.500     4.500     1.500     1.333    32.000     5.000     4.000     3.000    -0.180    -0.120     1.296     0.003
     2.750     2.500     2.750     2.500     1.333    28.000     5.000     3.500     3.000     1.128    -0.080    -0.026    -0.022
     4.500     4.500     4.250     1.000     1.333    25.000     6.000     1.000    30.000    -0.180    -0.120     1.296     0.003
     4.000     4.000     2.250     2.250     1.333    37.000     6.000     7.000    10.000     1.128    -0.080    -0.026    -0.022
     1.250     1.250     3.500     1.000     1.000    28.000     5.000     6.500    18.000    -0.040     1.054    -0.014     0.001
     3.000     3.000     3.000     2.750     2.000    26.000     5.000     1.000     3.000     1.128    -0.080    -0.026    -0.022
     2.250     4.000     2.750     1.250     1.333    39.000     4.000    14.000    10.000    -0.180    -0.120     1.296     0.003
     4.000     4.000     4.000     4.000     2.000    26.000     4.000     5.000    11.000    -0.113     0.008     0.003     1.102
